ID,Name,RAJ2000,DEJ2000,zlambda,lambda,Ng,iLum,MWLc,e_MWLc,dist_to_5th_neighbor_Mpc,neighbor_density_knn,feed_proxy,lensing_tightness,ambient_smoothing_proxy,choke_L1,choke_L2,feed_times_tightness
21468,RMJ122107.5+001442.9,185.2811696,0.2452521,0.4131,29.11,53,22.702,2.778,0.466,77.81843403430577,2.122034980339964e-06,29.11,2.778,2.122034980339964e-06,38108504.689703315,1309120.738224092,80.86758
25592,RMJ121315.8-001450.8,183.3158341,-0.2474573,0.2657,20.6,47,11.771,1.91,0.405,57.703465510987584,5.204683328162949e-06,20.6,1.91,5.204683328162949e-06,7559729.866194879,366977.1779706251,39.346000000000004
5483,RMJ121624.8-000449.1,184.1033144,-0.0803049,0.276,37.46,73,27.318,3.593,0.415,58.16539943342594,5.0816629403606275e-06,37.46,3.593,5.0816629403606275e-06,26486168.32316871,707052.0107626456,134.59378
40620,RMJ121509.8+001329.9,183.7908341,0.2249701,0.4331,27.68,47,15.231,2.472,0.53,79.60615438530942,1.982257485018058e-06,27.68,2.472,1.982257485018058e-06,34518704.314226195,1247063.0171324492,68.42496
33525,RMJ121638.8+001433.8,184.1617533,0.2427274,0.4353,28.94,46,22.06,2.599,0.537,84.72263536254182,1.6443778982471879e-06,28.94,2.599,1.6443778982471879e-06,45740738.8412207,1580536.933006935,75.21506000000001
2750,RMJ121731.5+002349.8,184.381273,0.3971782,0.3684,62.12,130,45.565,5.735,0.503,60.8203499314885,4.444810565346161e-06,62.12,5.735,4.444810565346161e-06,80151492.34425353,1290268.7112725938,356.2582
4519,RMJ121630.3+004125.4,184.1262146,0.6903969,0.3029,39.35,72,24.006,3.755,0.419,59.987024605648244,4.632634492686056e-06,39.35,3.755,4.632634492686056e-06,31895296.34450558,810553.9096443603,147.75925
12263,RMJ120530.4-003839.3,181.3768158,-0.644246,0.4494,48.87,71,31.89,4.513,0.634,71.53553926809175,2.7317090015568958e-06,48.87,4.513,2.7317090015568958e-06,80737117.26772533,1652079.338402401,220.55031
20234,RMJ120757.2-002356.9,181.9885136,-0.3991405,0.388,32.65,69,21.031,3.126,0.473,73.49039786175769,2.519464273194671e-06,32.65,3.126,2.519464273194671e-06,40510159.67397837,1240739.9593867802,102.06389999999999
47317,RMJ120720.2-000451.9,181.8339917,-0.0810758,0.4531,31.2,65,19.059,2.691,0.632,80.65861163376083,1.9056703335197948e-06,31.2,2.691,1.9056703335197948e-06,44057567.84014494,1412101.5333379789,83.9592
1299,RMJ120143.7-001104.2,180.4319574,-0.1844866,0.1626,52.28,86,31.007,4.965,0.499,61.327670356196776,4.335414216659211e-06,52.28,4.965,4.335414216659211e-06,59872064.58902558,1145219.2920624632,259.5702
56686,RMJ121208.0+003235.5,183.0333378,0.5431883,0.4248,30.51,56,18.449,2.68,0.583,75.73741441656222,2.301805247196397e-06,30.51,2.68,2.301805247196397e-06,35522901.03586831,1164303.5409986335,81.7668
36231,RMJ120911.6+003028.5,182.2983185,0.5079195,0.3605,22.76,52,14.53,2.173,0.435,66.04108323089672,3.471821878709251e-06,22.76,2.173,3.471821878709251e-06,14245396.719023855,625896.1651592203,49.457480000000004
23397,RMJ121119.0+003736.3,182.8291638,0.6267367,0.349,25.01,63,12.497,2.473,0.395,66.4559740875315,3.407202264033501e-06,25.01,2.473,3.407202264033501e-06,18152644.07777814,725815.436936351,61.84973
24496,RMJ121434.4+004727.9,183.6434452,0.7910793,0.2349,21.03,45,14.584,2.007,0.392,61.68695666279103,4.260101687040093e-06,21.03,2.007,4.260101687040093e-06,9907559.279254071,471115.5149431323,42.20721
16035,RMJ121412.6+011832.3,183.5525239,1.3089592,0.3267,30.25,80,20.469,2.937,0.418,68.28372200777822,3.1408590201048905e-06,30.25,2.937,3.1408590201048905e-06,28286608.673391838,935094.5015997303,88.84424999999999
16980,RMJ121458.3+013040.7,183.7427527,1.511293,0.2535,23.04,47,18.03,2.27,0.392,51.35718483511259,7.382379569457672e-06,23.04,2.27,7.382379569457672e-06,7084544.96384587,307488.93072247703,52.300799999999995
34799,RMJ120852.2+010059.9,182.2173635,1.0166395,0.2993,20.64,50,14.905,1.973,0.402,76.88126712550383,2.200586286668863e-06,20.64,1.973,2.200586286668863e-06,18505395.696909484,896579.2488812734,40.72272
16662,RMJ121109.3+014056.8,182.7887521,1.6824334,0.3092,27.77,61,19.654,2.727,0.393,75.80257018387456,2.2958748277183074e-06,27.77,2.727,2.2958748277183074e-06,32984720.719840366,1187782.5250212592,75.72878999999999
8857,RMJ121220.4+014828.3,183.0849861,1.8078713,0.1929,30.58,56,24.865,2.995,0.407,98.10808020772491,1.0589749026892656e-06,30.58,2.995,1.0589749026892656e-06,86486563.34292215,2828206.7803440862,91.58709999999999
19946,RMJ121257.0+015430.9,183.2376404,1.9085964,0.4222,33.86,56,22.137,3.124,0.576,49.63665667827199,8.176970584709872e-06,33.86,3.124,8.176970584709872e-06,12936164.91635614,382048.5799278246,105.77864
39731,RMJ121122.0+015702.5,182.8416339,1.9507043,0.3509,21.32,57,13.118,2.065,0.415,71.53880861498267,2.7313344986948127e-06,21.32,2.065,2.7313344986948127e-06,16118787.362382028,756040.6830385567,44.0258
5016,RMJ122143.3+001946.3,185.4302817,0.3295162,0.1555,27.68,48,23.89,2.748,0.39,63.852344706093724,3.841222388381359e-06,27.68,2.748,3.841222388381359e-06,19802196.36074043,715397.2673677901,76.06464000000001
4643,RMJ122120.3+002604.0,185.3345402,0.434455,0.3742,53.44,107,37.209,4.96,0.509,55.29458102832282,5.91496643907964e-06,53.44,4.96,5.91496643907964e-06,44812156.2024016,838550.8271407485,265.06239999999997
7267,RMJ122529.3+004334.3,186.371926,0.7261944,0.2449,27.25,53,21.229,2.694,0.385,57.08878019017857,5.3746193238080416e-06,27.25,2.694,5.3746193238080416e-06,13658920.860647349,501244.80222559074,73.4115
3137,RMJ122428.6+005537.1,186.1193496,0.9269829,0.2304,46.09,75,35.851,4.382,0.446,52.79407791757022,6.7958592076771626e-06,46.09,4.382,6.7958592076771626e-06,29719035.346088707,644804.4119350988,201.96638
18867,RMJ122754.8+011124.4,186.9782398,1.1900985,0.4857,43.53,47,21.918,3.844,0.773,96.14827136777866,1.1250596740250875e-06,43.53,3.844,1.1250596740250875e-06,148729284.19996747,3416707.654490408,167.32932
14498,RMJ122654.0+012040.0,186.7248925,1.3444405,0.3729,34.36,63,20.625,3.296,0.439,53.4784200248482,6.5382917591396935e-06,34.36,3.296,6.5382917591396935e-06,17321123.646966387,504107.20742044196,113.25056
13611,RMJ122113.1+010821.3,185.304447,1.1392388,0.3962,34.3,66,27.159,3.289,0.454,58.53274745781428,4.9865855064656525e-06,34.3,3.289,4.9865855064656525e-06,22623235.850207724,659569.5583150941,112.81269999999999
4159,RMJ122046.0+012144.5,185.1917029,1.3623706,0.4134,52.27,76,34.677,4.845,0.531,66.00032833616054,3.4782573523720555e-06,52.27,4.845,3.4782573523720555e-06,72808916.74886943,1392938.908530121,253.24815
12813,RMJ122424.7+014400.0,186.1027347,1.7333443,0.2466,24.15,48,21.437,2.398,0.374,50.73289171912207,7.658278362591476e-06,24.15,2.398,7.658278362591476e-06,7561973.756775711,313125.20731990517,57.9117
3512,RMJ122135.8+014006.3,185.3990027,1.6684111,0.3819,66.85,127,43.784,6.107,0.58,53.39171660279535,6.57019633463633e-06,66.85,6.107,6.57019633463633e-06,62137100.50760567,929500.3815647819,408.25295
42153,RMJ122123.1+014814.5,185.3464276,1.8040324,0.3857,22.28,55,14.94,2.066,0.449,60.27066287731553,4.56753722986388e-06,22.28,2.066,4.56753722986388e-06,10077745.989466578,452322.5309455376,46.03048
28523,RMJ122106.7+015809.2,185.2777509,1.9692226,0.5142,47.83,58,23.287,3.599,1.022,129.77291787788224,4.575597258360773e-07,47.83,3.599,4.575597258360773e-07,376213552.6361207,7865639.820951718,172.14017
188,RMJ122241.3+020558.9,185.6720935,2.0997009,0.2291,95.18,155,70.617,8.732,0.638,52.063137273636855,7.086128047404844e-06,95.18,8.732,7.086128047404844e-06,117287149.54627138,1232266.7529551522,831.11176
19437,RMJ122757.1+015649.9,186.988062,1.9471984,0.4012,30.87,67,24.481,2.887,0.52,43.8490232637245,1.1860970568971963e-05,30.87,2.887,1.1860970568971963e-05,7513861.490655779,243403.35246698346,89.12169
20399,RMJ122937.6+022016.0,187.4066289,2.3377705,0.5103,63.68,70,31.414,5.34,1.144,92.55658006889561,1.261182983313514e-06,63.68,5.34,1.261182983313514e-06,269628756.88869613,4234119.926015956,340.0512
28211,RMJ122843.0+022748.0,187.1791141,2.4633385,0.3566,26.4,69,18.37,2.483,0.494,65.98616150614832,3.4804981158677175e-06,26.4,2.483,3.4804981158677175e-06,18833855.907333978,713403.6328535599,65.5512
44090,RMJ122922.0+023248.5,187.3415986,2.5468073,0.4536,32.6,49,17.995,2.549,0.628,79.87049742385211,1.9626408434827263e-06,32.6,2.549,1.9626408434827263e-06,42339585.602703966,1298760.2945614713,83.09740000000001
24301,RMJ123015.4+024303.5,187.5643283,2.7176428,0.3437,23.56,66,14.285,2.322,0.401,72.44244384117724,2.6303934937794696e-06,23.56,2.322,2.6303934937794696e-06,20797770.42080326,882757.6579288312,54.70632
43178,RMJ123052.4+024725.1,187.7183327,2.7903153,0.3925,28.71,55,18.563,2.712,0.483,52.379533003440514,6.958492022918844e-06,28.71,2.712,6.958492022918844e-06,11189424.338427255,389739.6147135929,77.86152000000001
25100,RMJ122425.8+020310.7,186.1077003,2.0529837,0.443,38.16,66,28.754,3.477,0.642,84.95715149229258,1.6307980073363043e-06,38.16,3.477,1.6307980073363043e-06,81360364.31435136,2132085.0187199,132.68231999999998
10166,RMJ122422.0+021210.9,186.0915643,2.2030154,0.4606,58.54,67,35.461,5.256,0.758,80.9174768517604,1.8874393418308923e-06,58.54,5.256,1.8874393418308923e-06,163017816.35087246,2784725.253687606,307.68624
29218,RMJ122423.9+022754.8,186.0995374,2.4652149,0.306,20.95,57,17.562,2.009,0.414,73.36851534805015,2.5320414277270847e-06,20.95,2.009,2.5320414277270847e-06,16622378.109263897,793430.93600305,42.08855
5449,RMJ122717.7+023605.9,186.8236124,2.6016311,0.2272,34.34,67,27.212,3.327,0.411,65.53977784877213,3.552099356850618e-06,34.34,3.327,3.552099356850618e-06,32163846.93171878,936629.2059324047,114.24918000000001
9966,RMJ122605.2+025547.3,186.5218406,2.9298028,0.4412,51.06,64,31.387,4.697,0.63,72.07202207434608,2.6711598559697533e-06,51.06,4.697,2.6711598559697533e-06,89784525.42404324,1758412.1704669653,239.82882
28329,RMJ121640.4+014205.8,184.1682062,1.7016243,0.2405,21.57,42,18.252,2.043,0.408,51.35718483511259,7.382379569457672e-06,21.57,2.043,7.382379569457672e-06,5969282.612115447,276740.03765022935,44.067510000000006
3899,RMJ121533.7+014446.3,183.8905115,1.7462053,0.3823,61.97,109,39.062,5.697,0.544,62.968846365100624,4.005186924170662e-06,61.97,5.697,4.005186924170662e-06,88146470.23574392,1422405.5226035812,353.04309
81240,RMJ121557.8+015332.3,183.9906433,1.8923076,0.4011,23.95,61,17.517,2.151,0.481,58.45890886433834,5.005504832920501e-06,23.95,2.151,5.005504832920501e-06,10291958.897169283,429726.8850592603,51.51644999999999
10095,RMJ122051.6+021613.0,185.214925,2.2702742,0.2503,27.46,51,21.358,2.714,0.384,44.6836507770208,1.1208669228045335e-05,27.46,2.714,1.1208669228045335e-05,6648999.848574938,242134.00759559133,74.52644000000001
12519,RMJ121241.5+020714.0,183.1727485,2.1205492,0.4161,45.05,77,28.66,4.192,0.554,53.212658100672726,6.636745124141547e-06,45.05,4.192,6.636745124141547e-06,28455153.311982494,631634.9236844061,188.8496
26522,RMJ121352.0+023841.2,183.4665141,2.6447833,0.4019,27.84,48,18.262,2.494,0.491,61.627126760314255,4.272521331295363e-06,27.84,2.494,4.272521331295363e-06,16251050.519377748,583730.2629086834,69.43296000000001
38237,RMJ122243.4+023500.2,185.6808094,2.5833955,0.3254,21.94,62,19.504,2.102,0.425,64.01175303427243,3.8125964309731317e-06,21.94,2.102,3.8125964309731317e-06,12096187.161416614,551330.3172933734,46.11788
12864,RMJ122339.9+025255.3,185.916442,2.8820202,0.3245,29.37,71,17.339,2.844,0.44,66.32341509431083,3.4276727998930797e-06,29.37,2.844,3.4276727998930797e-06,24368802.06378086,829717.468974493,83.52828
27596,RMJ122415.4+030944.5,186.0643678,3.1623506,0.4343,39.56,55,23.92,3.63,0.604,76.63786762166572,2.2216199301776115e-06,39.56,3.63,2.2216199301776115e-06,64638779.140102245,1633942.849850916,143.6028
23031,RMJ122250.9+031222.9,185.7120541,3.2063688,0.4672,49.26,59,24.414,4.467,0.811,93.68319734650092,1.216227689052816e-06,49.26,4.467,1.216227689052816e-06,180923705.30666673,3672832.0200297753,220.04441999999997
12997,RMJ122254.2+032822.4,185.7259678,3.4728945,0.5174,79.25,63,38.767,6.373,1.363,108.33874073926499,7.864093167850882e-07,79.25,6.373,7.864093167850882e-07,642235842.3533581,8103922.300988747,505.06025
30773,RMJ122543.4+030743.0,186.4306253,3.1286087,0.4067,29.26,60,19.688,2.653,0.535,62.79653459087128,4.038247808522483e-06,29.26,2.653,4.038247808522483e-06,19222886.677774772,656968.1024529997,77.62678000000001
27659,RMJ122639.8+032258.0,186.6658363,3.3827877,0.2425,24.7,49,14.453,2.441,0.401,53.48389666532924,6.536283442111751e-06,24.7,2.441,6.536283442111751e-06,9224309.278197482,373453.8169310721,60.292699999999996
22972,RMJ122657.2+032719.4,186.7383241,3.4553881,0.3323,20.8,60,9.716,2.01,0.421,49.838243213376465,8.078148352478925e-06,20.8,2.01,8.078148352478925e-06,5175443.452603896,248819.39675980265,41.808
42577,RMJ122006.2+035945.4,185.0258579,3.9959309,0.3651,20.8,52,10.727,2.009,0.411,82.06805974515065,1.8091621874720815e-06,20.8,2.009,1.8091621874720815e-06,23097542.215597987,1110458.7603652878,41.7872
14989,RMJ122332.5+040036.5,185.8854486,4.0101398,0.34,29.35,63,20.261,2.864,0.4,64.01175303427243,3.8125964309731317e-06,29.35,2.864,3.8125964309731317e-06,22047547.26126228,751194.1145234165,84.0584
15550,RMJ122154.1+041720.6,185.4752401,4.2890667,0.3949,33.47,57,23.525,3.209,0.451,76.355408322483,2.2463663668984495e-06,33.47,3.209,2.2463663668984495e-06,47812873.083696514,1428529.2226978343,107.40523
40183,RMJ124354.9+005719.5,190.9788958,0.955426,0.3675,20.74,50,15.794,1.985,0.4,73.51868087623699,2.516557639104566e-06,20.74,1.985,2.516557639104566e-06,16359212.028478948,788775.8933692839,41.1689
8392,RMJ124352.3+011000.6,190.9681032,1.1668272,0.374,29.23,64,19.441,2.852,0.413,77.94150726576926,2.111998472097804e-06,29.23,2.852,2.111998472097804e-06,39471600.52497401,1350379.764795553,83.36395999999999
33559,RMJ124557.5+013523.5,191.4896778,1.5898694,0.4517,35.26,77,20.45,3.284,0.622,66.9207940088127,3.3366967969877687e-06,35.26,3.284,3.3366967969877687e-06,34703135.17983829,984206.8967622885,115.79383999999999
18748,RMJ124409.3+013923.7,191.0386299,1.6565856,0.3739,30.8,73,22.396,2.99,0.418,74.09617706615258,2.4581738569405476e-06,30.8,2.99,2.4581738569405476e-06,37463582.87066728,1216350.093203483,92.09200000000001
2569,RMJ124947.5+014330.3,192.4480376,1.7250824,0.1597,41.21,72,20.701,3.97,0.453,68.48733310612258,3.1129291379533995e-06,41.21,3.97,3.1129291379533995e-06,52556191.53205702,1275326.1716102164,163.6037
26746,RMJ125329.0+020518.3,193.3709445,2.0884194,0.4636,40.28,56,22.285,3.506,0.758,90.8740027313925,1.332542368491631e-06,40.28,3.506,1.332542368491631e-06,105979129.32393709,2631060.8074463033,141.22168
13453,RMJ125538.5+022405.8,193.9105904,2.4016111,0.3134,25.4,52,22.565,2.514,0.379,72.4184347182792,2.633010550362814e-06,25.4,2.514,2.633010550362814e-06,24251934.7258981,954800.5797597677,63.85559999999999
6294,RMJ125258.9+021936.0,193.2454405,2.3266706,0.2946,36.65,74,22.809,3.514,0.42,90.53505585638683,1.3475648627578804e-06,36.65,3.514,1.3475648627578804e-06,95570984.04630901,2607666.6861203006,128.7881
37027,RMJ125306.7+023712.7,193.2778697,2.6202043,0.3794,27.48,55,20.452,2.59,0.489,66.217779744308,3.4441031912121216e-06,27.48,2.59,3.4441031912121216e-06,20665234.47427579,752009.9881468628,71.1732
5090,RMJ124930.1+023914.9,192.3754468,2.6541508,0.3837,47.68,93,28.742,4.465,0.477,61.21315392593014,4.359791601525685e-06,47.68,4.465,4.359791601525685e-06,48830590.876293235,1024131.5200564857,212.8912
13517,RMJ125051.8+024434.4,192.715853,2.7428893,0.5087,55.12,57,27.925,4.895,0.974,84.14169962043763,1.6786732081829504e-06,55.12,4.895,1.6786732081829504e-06,160729556.3453077,2915993.402491069,269.81239999999997
12592,RMJ124150.7+021621.9,190.4613714,2.2727559,0.4092,39.83,76,28.328,3.755,0.499,65.87171449831408,3.4986709418392635e-06,39.83,3.755,3.4986709418392635e-06,42748132.78706768,1073264.6946288648,149.56165
9255,RMJ123943.7+024154.3,189.9319937,2.6984303,0.1467,26.06,47,18.4,2.558,0.43,61.56579849404248,4.285302165832849e-06,26.06,2.558,4.285302165832849e-06,15555841.203334218,596924.0676643982,66.66148
21982,RMJ124016.8+024715.5,190.069975,2.7876434,0.4452,37.27,56,26.527,3.276,0.646,62.488226337241116,4.098315668677776e-06,37.27,3.276,4.098315668677776e-06,29791877.90075515,799352.7743696042,122.09652
23257,RMJ123957.4+025155.8,189.9891242,2.8655091,0.4503,40.16,49,24.111,3.611,0.664,68.36029776618996,3.130315867792827e-06,40.16,3.611,3.130315867792827e-06,46326877.581926405,1153557.7087133068,145.01776
30581,RMJ124058.5+031302.1,190.2437014,3.2172411,0.5224,54.4,46,21.724,3.843,1.168,101.85241550275369,9.464245577691028e-07,54.4,3.843,9.464245577691028e-07,220893676.39908993,4060545.5220420943,209.0592
1271,RMJ124500.4+023124.0,191.2516769,2.5233332,0.4886,119.85,118,72.253,10.247,1.257,89.3199681155677,1.4033122679538896e-06,119.85,10.247,1.4033122679538896e-06,875145880.2470565,7302009.847701765,1228.10295
50628,RMJ124547.0+024510.6,191.4458887,2.7529358,0.4354,27.8,61,21.971,2.473,0.547,70.59993962414434,2.8417574750325037e-06,27.8,2.473,2.8417574750325037e-06,24192564.145261426,870236.1203331449,68.7494
30562,RMJ124553.0+025850.7,191.4710339,2.9807364,0.5261,49.46,52,26.739,4.001,1.052,97.12941354647036,1.0913089084291238e-06,49.46,4.001,1.0913089084291238e-06,181332213.5204142,3666239.658722487,197.88946
44209,RMJ124629.4+030516.7,191.6223447,3.0879789,0.3495,23.21,71,19.135,2.279,0.422,77.78823032593296,2.124507779176867e-06,23.21,2.279,2.124507779176867e-06,24897809.51543242,1072719.0657230685,52.89559
38484,RMJ124722.1+034419.3,191.8422709,3.7387043,0.4478,31.22,50,19.842,2.612,0.6,68.79237618237579,3.071701908164429e-06,31.22,2.612,3.071701908164429e-06,26547706.267738134,850342.9297802093,81.54664
11272,RMJ124151.8+031906.4,190.4659844,3.3184509,0.5533,78.69,62,55.27,6.481,1.402,135.9394055773711,3.980740802600699e-07,78.69,6.481,3.980740802600699e-07,1281143172.313086,16280889.214806024,509.98989
31303,RMJ124224.1+032052.6,190.6005571,3.3479473,0.3928,29.22,61,19.038,2.816,0.454,71.21754593905526,2.768464677827003e-06,29.22,2.816,2.768464677827003e-06,29721715.67115142,1017170.2830647302,82.28352
2074,RMJ124158.0+034721.9,190.4915867,3.7894082,0.4185,82.49,139,44.172,7.392,0.727,65.28633203230422,3.5936286066616467e-06,82.49,7.392,3.5936286066616467e-06,169679771.26786372,2056973.8303777878,609.76608
4133,RMJ124227.2+035022.7,190.6132716,3.8396483,0.3862,35.55,90,19.598,3.381,0.474,64.71118343246052,3.69030254983896e-06,35.55,3.381,3.69030254983896e-06,32570378.27569046,916185.0429167501,120.19454999999998
17758,RMJ124130.5+034735.6,190.3771212,3.7932145,0.5521,57.06,41,33.817,3.728,1.197,131.5745965994557,4.3901954821587246e-07,57.06,3.728,4.3901954821587246e-07,484533503.9509507,8491649.210496858,212.71968
22835,RMJ124142.6+040319.0,190.4275969,4.0552751,0.486,46.67,58,26.144,4.135,0.854,89.23897182757248,1.4071368171811194e-06,46.67,4.135,1.4071368171811194e-06,137144055.6765423,2938591.2936906433,192.98045
16533,RMJ124218.6+040706.6,190.5774085,4.1184974,0.4538,54.34,82,30.833,4.929,0.717,63.037411018446114,3.992132025629972e-06,54.34,4.929,3.992132025629972e-06,67092435.39051885,1234678.604904653,267.84186000000005
34103,RMJ124358.7+035244.9,190.9947753,3.8791467,0.4716,34.68,39,19.635,2.587,0.672,85.45136449368806,1.6026658911541352e-06,34.68,2.587,1.6026658911541352e-06,55979952.21286676,1614185.4732660542,89.71716
49922,RMJ124225.2+041344.0,190.6052069,4.2288881,0.489,36.95,44,19.135,2.767,0.747,97.54700662080846,1.077353331998511e-06,36.95,2.767,1.077353331998511e-06,94899831.80387221,2568331.0366406552,102.24065
26040,RMJ124453.4+041315.6,191.2226293,4.221009,0.3527,25.8,76,18.653,2.536,0.413,63.48951774390775,3.907454370557066e-06,25.8,2.536,3.907454370557066e-06,16744610.12085271,649015.8961570817,65.42880000000001
7774,RMJ125643.0+023535.6,194.1789933,2.5932186,0.5239,81.44,52,41.499,6.606,1.376,102.96620180082292,9.160431287672719e-07,81.44,6.606,9.160431287672719e-07,587300557.2608594,7211450.850452595,537.9926399999999
25988,RMJ125704.8+030457.2,194.270043,3.0825638,0.2955,25.86,60,17.436,2.551,0.401,83.52545384644834,1.7161034628772255e-06,25.86,2.551,1.7161034628772255e-06,38441073.878725454,1486507.1105462278,65.96886
